date,Water Level (m),Minor flood,Moderate flood,Major flood
27/03/2022 08:00,2.53,12,14.4,16
27/03/2022 08:15,2.55,12,14.4,16
27/03/2022 08:30,2.56,12,14.4,16
27/03/2022 08:45,2.57,12,14.4,16
27/03/2022 09:00,2.59,12,14.4,16
27/03/2022 09:15,2.61,12,14.4,16
27/03/2022 09:30,2.64,12,14.4,16
27/03/2022 09:45,2.65,12,14.4,16
27/03/2022 10:00,2.68,12,14.4,16
27/03/2022 10:15,2.71,12,14.4,16
27/03/2022 10:30,2.72,12,14.4,16
27/03/2022 10:45,2.75,12,14.4,16
27/03/2022 11:00,2.77,12,14.4,16
27/03/2022 11:15,2.79,12,14.4,16
27/03/2022 11:30,2.82,12,14.4,16
27/03/2022 11:45,2.84,12,14.4,16
27/03/2022 12:00,2.87,12,14.4,16
27/03/2022 12:15,2.88,12,14.4,16
27/03/2022 12:30,2.91,12,14.4,16
27/03/2022 12:45,2.93,12,14.4,16
27/03/2022 13:00,2.96,12,14.4,16
27/03/2022 13:15,2.97,12,14.4,16
27/03/2022 13:30,2.97,12,14.4,16
27/03/2022 13:45,3.0,12,14.4,16
27/03/2022 14:00,3.01,12,14.4,16
27/03/2022 14:15,3.02,12,14.4,16
27/03/2022 14:30,3.03,12,14.4,16
27/03/2022 14:45,3.03,12,14.4,16
27/03/2022 15:00,3.04,12,14.4,16
27/03/2022 15:15,3.04,12,14.4,16
27/03/2022 15:30,3.05,12,14.4,16
27/03/2022 15:45,3.05,12,14.4,16
27/03/2022 16:00,3.05,12,14.4,16
27/03/2022 16:15,3.06,12,14.4,16
27/03/2022 16:30,3.06,12,14.4,16
27/03/2022 16:45,3.06,12,14.4,16
27/03/2022 17:00,3.06,12,14.4,16
27/03/2022 17:15,3.05,12,14.4,16
27/03/2022 17:30,3.05,12,14.4,16
27/03/2022 17:45,3.04,12,14.4,16
27/03/2022 18:00,3.04,12,14.4,16
27/03/2022 18:15,3.03,12,14.4,16
27/03/2022 18:30,3.02,12,14.4,16
27/03/2022 18:45,3.02,12,14.4,16
27/03/2022 19:00,3.01,12,14.4,16
27/03/2022 19:15,3.0,12,14.4,16
27/03/2022 19:30,2.99,12,14.4,16
27/03/2022 19:45,2.98,12,14.4,16
27/03/2022 20:00,2.96,12,14.4,16
27/03/2022 20:15,2.96,12,14.4,16
27/03/2022 20:30,2.93,12,14.4,16
27/03/2022 20:45,2.93,12,14.4,16
27/03/2022 21:00,2.92,12,14.4,16
27/03/2022 21:15,2.89,12,14.4,16
27/03/2022 21:30,2.88,12,14.4,16
27/03/2022 21:45,2.88,12,14.4,16
27/03/2022 22:00,2.87,12,14.4,16
27/03/2022 22:15,2.84,12,14.4,16
27/03/2022 22:30,2.83,12,14.4,16
27/03/2022 22:45,2.82,12,14.4,16
27/03/2022 23:00,2.8,12,14.4,16
27/03/2022 23:15,2.79,12,14.4,16
27/03/2022 23:30,2.78,12,14.4,16
27/03/2022 23:45,2.78,12,14.4,16
28/03/2022 00:00,2.75,12,14.4,16
28/03/2022 00:15,2.75,12,14.4,16
28/03/2022 00:30,2.74,12,14.4,16
28/03/2022 00:45,2.72,12,14.4,16
28/03/2022 01:00,2.72,12,14.4,16
28/03/2022 01:15,2.7,12,14.4,16
28/03/2022 01:30,2.68,12,14.4,16
28/03/2022 01:45,2.68,12,14.4,16
28/03/2022 02:00,2.67,12,14.4,16
28/03/2022 02:15,2.66,12,14.4,16
28/03/2022 02:30,2.65,12,14.4,16
28/03/2022 02:45,2.63,12,14.4,16
28/03/2022 03:00,2.63,12,14.4,16
28/03/2022 03:15,2.62,12,14.4,16
28/03/2022 03:30,2.61,12,14.4,16
28/03/2022 03:45,2.59,12,14.4,16
28/03/2022 04:00,2.58,12,14.4,16
28/03/2022 04:15,2.58,12,14.4,16
28/03/2022 04:30,2.57,12,14.4,16
28/03/2022 04:45,2.57,12,14.4,16
28/03/2022 05:00,2.56,12,14.4,16
28/03/2022 05:15,2.55,12,14.4,16
28/03/2022 05:30,2.54,12,14.4,16
28/03/2022 05:45,2.54,12,14.4,16
28/03/2022 06:00,2.53,12,14.4,16
28/03/2022 06:15,2.53,12,14.4,16
28/03/2022 06:30,2.52,12,14.4,16
28/03/2022 06:45,2.52,12,14.4,16
28/03/2022 07:00,2.51,12,14.4,16
28/03/2022 07:15,2.51,12,14.4,16
28/03/2022 07:30,2.5,12,14.4,16
28/03/2022 07:45,2.5,12,14.4,16
28/03/2022 08:00,2.49,12,14.4,16
28/03/2022 08:15,2.49,12,14.4,16
28/03/2022 08:30,2.48,12,14.4,16
28/03/2022 08:45,2.47,12,14.4,16
28/03/2022 09:00,2.47,12,14.4,16
28/03/2022 09:15,2.47,12,14.4,16
28/03/2022 09:30,2.46,12,14.4,16
28/03/2022 09:45,2.46,12,14.4,16
28/03/2022 10:00,2.46,12,14.4,16
28/03/2022 10:15,2.45,12,14.4,16
28/03/2022 10:30,2.44,12,14.4,16
28/03/2022 10:45,2.44,12,14.4,16
28/03/2022 11:00,2.44,12,14.4,16
28/03/2022 11:15,2.43,12,14.4,16
28/03/2022 11:30,2.43,12,14.4,16
28/03/2022 11:45,2.42,12,14.4,16
28/03/2022 12:00,2.41,12,14.4,16
28/03/2022 12:15,2.41,12,14.4,16
28/03/2022 12:30,2.41,12,14.4,16
28/03/2022 12:45,2.42,12,14.4,16
28/03/2022 13:00,2.41,12,14.4,16
28/03/2022 13:15,2.42,12,14.4,16
28/03/2022 13:30,2.42,12,14.4,16
28/03/2022 13:45,2.42,12,14.4,16
28/03/2022 14:00,2.44,12,14.4,16
28/03/2022 14:15,2.44,12,14.4,16
28/03/2022 14:30,2.45,12,14.4,16
28/03/2022 14:45,2.46,12,14.4,16
28/03/2022 15:00,2.48,12,14.4,16
28/03/2022 15:15,2.48,12,14.4,16
28/03/2022 15:30,2.5,12,14.4,16
28/03/2022 15:45,2.51,12,14.4,16
28/03/2022 16:00,2.52,12,14.4,16
28/03/2022 16:15,2.54,12,14.4,16
28/03/2022 16:30,2.55,12,14.4,16
28/03/2022 16:45,2.56,12,14.4,16
28/03/2022 17:00,2.58,12,14.4,16
28/03/2022 17:15,2.59,12,14.4,16
28/03/2022 17:30,2.62,12,14.4,16
28/03/2022 17:45,2.62,12,14.4,16
28/03/2022 18:00,2.63,12,14.4,16
28/03/2022 18:15,2.66,12,14.4,16
28/03/2022 18:30,2.68,12,14.4,16
28/03/2022 18:45,2.69,12,14.4,16
28/03/2022 19:00,2.7,12,14.4,16
28/03/2022 19:15,2.73,12,14.4,16
28/03/2022 19:30,2.75,12,14.4,16
28/03/2022 19:45,2.76,12,14.4,16
28/03/2022 20:00,2.77,12,14.4,16
28/03/2022 20:15,2.8,12,14.4,16
28/03/2022 20:30,2.81,12,14.4,16
28/03/2022 20:45,2.84,12,14.4,16
28/03/2022 21:00,2.87,12,14.4,16
28/03/2022 21:15,2.88,12,14.4,16
28/03/2022 21:30,2.91,12,14.4,16
28/03/2022 21:45,2.94,12,14.4,16
28/03/2022 22:00,2.97,12,14.4,16
28/03/2022 22:15,3.01,12,14.4,16
28/03/2022 22:30,3.04,12,14.4,16
28/03/2022 22:45,3.11,12,14.4,16
28/03/2022 23:00,3.17,12,14.4,16
28/03/2022 23:15,3.24,12,14.4,16
28/03/2022 23:30,3.31,12,14.4,16
28/03/2022 23:45,3.39,12,14.4,16
29/03/2022 00:00,3.47,12,14.4,16
29/03/2022 00:15,3.57,12,14.4,16
29/03/2022 00:30,3.64,12,14.4,16
29/03/2022 00:45,3.75,12,14.4,16
29/03/2022 01:00,3.85,12,14.4,16
29/03/2022 01:15,3.93,12,14.4,16
29/03/2022 01:30,4.06,12,14.4,16
29/03/2022 01:45,4.22,12,14.4,16
29/03/2022 02:00,4.37,12,14.4,16
29/03/2022 02:15,4.52,12,14.4,16
29/03/2022 02:30,4.67,12,14.4,16
29/03/2022 02:45,4.83,12,14.4,16
29/03/2022 03:00,5.03,12,14.4,16
29/03/2022 03:15,5.23,12,14.4,16
29/03/2022 03:30,5.47,12,14.4,16
29/03/2022 03:45,5.72,12,14.4,16
29/03/2022 04:00,5.97,12,14.4,16
29/03/2022 04:15,6.21,12,14.4,16
29/03/2022 04:30,6.46,12,14.4,16
29/03/2022 04:45,6.7,12,14.4,16
29/03/2022 05:00,6.96,12,14.4,16
29/03/2022 05:15,7.27,12,14.4,16
29/03/2022 05:30,7.58,12,14.4,16
29/03/2022 05:45,7.88,12,14.4,16
29/03/2022 06:00,8.2,12,14.4,16
29/03/2022 06:15,8.47,12,14.4,16
29/03/2022 06:30,8.71,12,14.4,16
29/03/2022 06:45,8.93,12,14.4,16
29/03/2022 07:00,9.19,12,14.4,16
29/03/2022 07:15,9.45,12,14.4,16
29/03/2022 07:30,9.69,12,14.4,16
29/03/2022 07:45,9.94,12,14.4,16
29/03/2022 08:00,10.17,12,14.4,16
29/03/2022 08:15,10.4,12,14.4,16
29/03/2022 08:30,10.65,12,14.4,16
29/03/2022 08:45,10.87,12,14.4,16
29/03/2022 09:00,11.1,12,14.4,16
29/03/2022 09:15,11.29,12,14.4,16
29/03/2022 09:30,11.53,12,14.4,16
29/03/2022 09:45,11.73,12,14.4,16
29/03/2022 10:00,11.94,12,14.4,16
29/03/2022 10:15,12.14,12,14.4,16
29/03/2022 10:30,12.32,12,14.4,16
29/03/2022 10:45,12.47,12,14.4,16
29/03/2022 11:00,12.64,12,14.4,16
29/03/2022 11:15,12.81,12,14.4,16
29/03/2022 11:30,12.94,12,14.4,16
29/03/2022 11:45,13.07,12,14.4,16
29/03/2022 12:00,13.2,12,14.4,16
29/03/2022 12:15,13.3,12,14.4,16
29/03/2022 12:30,13.4,12,14.4,16
29/03/2022 12:45,13.49,12,14.4,16
29/03/2022 13:00,13.58,12,14.4,16
29/03/2022 13:15,13.65,12,14.4,16
29/03/2022 13:30,13.71,12,14.4,16
29/03/2022 13:45,13.76,12,14.4,16
29/03/2022 14:00,13.8,12,14.4,16
29/03/2022 14:15,13.83,12,14.4,16
29/03/2022 14:30,13.86,12,14.4,16
29/03/2022 14:45,13.89,12,14.4,16
29/03/2022 15:00,13.9,12,14.4,16
29/03/2022 15:15,13.9,12,14.4,16
29/03/2022 15:30,13.9,12,14.4,16
29/03/2022 15:45,13.9,12,14.4,16
29/03/2022 16:00,13.88,12,14.4,16
29/03/2022 16:15,13.87,12,14.4,16
29/03/2022 16:30,13.84,12,14.4,16
29/03/2022 16:45,13.79,12,14.4,16
29/03/2022 17:00,13.76,12,14.4,16
29/03/2022 17:15,13.72,12,14.4,16
29/03/2022 17:30,13.66,12,14.4,16
29/03/2022 17:45,13.6,12,14.4,16
29/03/2022 18:00,13.53,12,14.4,16
29/03/2022 18:15,13.47,12,14.4,16
29/03/2022 18:30,13.4,12,14.4,16
29/03/2022 18:45,13.33,12,14.4,16
29/03/2022 19:00,13.25,12,14.4,16
29/03/2022 19:15,13.17,12,14.4,16
29/03/2022 19:30,13.09,12,14.4,16
29/03/2022 19:45,13.01,12,14.4,16
29/03/2022 20:00,12.92,12,14.4,16
29/03/2022 20:15,12.82,12,14.4,16
29/03/2022 20:30,12.72,12,14.4,16
29/03/2022 20:45,12.63,12,14.4,16
29/03/2022 21:00,12.54,12,14.4,16
29/03/2022 21:15,12.43,12,14.4,16
29/03/2022 21:30,12.34,12,14.4,16
29/03/2022 21:45,12.24,12,14.4,16
29/03/2022 22:00,12.13,12,14.4,16
29/03/2022 22:15,12.02,12,14.4,16
29/03/2022 22:30,11.93,12,14.4,16
29/03/2022 22:45,11.82,12,14.4,16
29/03/2022 23:00,11.73,12,14.4,16
29/03/2022 23:15,11.63,12,14.4,16
29/03/2022 23:30,11.54,12,14.4,16
29/03/2022 23:45,11.44,12,14.4,16
30/03/2022 00:00,11.34,12,14.4,16
30/03/2022 00:15,11.26,12,14.4,16
30/03/2022 00:30,11.16,12,14.4,16
30/03/2022 00:45,11.07,12,14.4,16
30/03/2022 01:00,10.98,12,14.4,16
30/03/2022 01:15,10.88,12,14.4,16
30/03/2022 01:30,10.8,12,14.4,16
30/03/2022 01:45,10.71,12,14.4,16
30/03/2022 02:00,10.63,12,14.4,16
30/03/2022 02:15,10.55,12,14.4,16
30/03/2022 02:30,10.45,12,14.4,16
30/03/2022 02:45,10.37,12,14.4,16
30/03/2022 03:00,10.29,12,14.4,16
30/03/2022 03:15,10.22,12,14.4,16
30/03/2022 03:30,10.14,12,14.4,16
30/03/2022 03:45,10.07,12,14.4,16
30/03/2022 04:00,9.99,12,14.4,16
30/03/2022 04:15,9.95,12,14.4,16
30/03/2022 04:30,9.88,12,14.4,16
30/03/2022 04:45,9.82,12,14.4,16
30/03/2022 05:00,9.77,12,14.4,16
30/03/2022 05:15,9.72,12,14.4,16
30/03/2022 05:30,9.68,12,14.4,16
30/03/2022 05:45,9.64,12,14.4,16
30/03/2022 06:00,9.64,12,14.4,16
30/03/2022 06:15,9.63,12,14.4,16
30/03/2022 06:30,9.61,12,14.4,16
30/03/2022 06:45,9.61,12,14.4,16
30/03/2022 07:00,9.61,12,14.4,16
30/03/2022 07:15,9.61,12,14.4,16
30/03/2022 07:30,9.61,12,14.4,16
30/03/2022 07:45,9.63,12,14.4,16
30/03/2022 08:00,9.66,12,14.4,16
30/03/2022 08:15,9.69,12,14.4,16
30/03/2022 08:30,9.71,12,14.4,16
